run_id,run_name,label,include_in_main,step,val_ema_ssim,val_ema_psnr,val_ema_mse
lklejvva,abl-film-input-s0,FiLM-fixed,true,60000,0.7718333840370178,16.858134460449218,0.020734378322958946
lklejvva,abl-film-input-s0,FiLM-fixed,true,65000,0.7795694589614868,17.231786155700682,0.018831034190952778
lklejvva,abl-film-input-s0,FiLM-fixed,true,70000,0.784766435623169,17.507651329040527,0.017528270743787287
lklejvva,abl-film-input-s0,FiLM-fixed,true,75000,0.7873383045196534,17.7299524307251,0.0165347658097744
lklejvva,abl-film-input-s0,FiLM-fixed,true,80000,0.7899990200996398,17.898230743408202,0.0157691091299057
lklejvva,abl-film-input-s0,FiLM-fixed,true,85000,0.791943347454071,17.99837989807129,0.015330302715301513
lklejvva,abl-film-input-s0,FiLM-fixed,true,90000,0.7937771677970886,18.07791213989258,0.015024366043508052
lklejvva,abl-film-input-s0,FiLM-fixed,true,95000,0.7953657984733582,18.161709594726563,0.014677021093666554
lklejvva,abl-film-input-s0,FiLM-fixed,true,100000,0.79722158908844,18.240059471130373,0.014388339966535569
lklejvva,abl-film-input-s0,FiLM-fixed,true,105000,0.7979337334632873,18.27510871887207,0.01423307154327631
lklejvva,abl-film-input-s0,FiLM-fixed,true,110000,0.7984266877174377,18.313125991821288,0.014077014103531838
lklejvva,abl-film-input-s0,FiLM-fixed,true,115000,0.7988788247108459,18.331748962402344,0.014010366797447205
lklejvva,abl-film-input-s0,FiLM-fixed,true,120000,0.7988056421279908,18.31897430419922,0.01402100920677185
lklejvva,abl-film-input-s0,FiLM-fixed,true,125000,0.799503755569458,18.328598022460938,0.013951199874281884
lklejvva,abl-film-input-s0,FiLM-fixed,true,130000,0.7994757771492005,18.313108062744142,0.013984467647969723
lklejvva,abl-film-input-s0,FiLM-fixed,true,135000,0.7992234468460083,18.298127365112304,0.01401765290647745
2lv4kupi,random_aug_corrected_s0,Concat-random,true,10000,0.6822609305381775,14.120199012756348,0.03697390705347061
2lv4kupi,random_aug_corrected_s0,Concat-random,true,20000,0.7364448189735413,15.942496299743652,0.0251116756349802
2lv4kupi,random_aug_corrected_s0,Concat-random,true,30000,0.758034598827362,16.487707328796386,0.021178340911865233
2lv4kupi,random_aug_corrected_s0,Concat-random,true,40000,0.7549321532249451,16.38497829437256,0.02187124267220497
2lv4kupi,random_aug_corrected_s0,Concat-random,true,50000,0.7529634594917297,16.572028732299806,0.021065896563231944
2lv4kupi,random_aug_corrected_s0,Concat-random,true,60000,0.7555034637451172,16.76447982788086,0.021069068647921085
2lv4kupi,random_aug_corrected_s0,Concat-random,true,70000,0.769466507434845,17.322589302062987,0.018864369578659536
2lv4kupi,random_aug_corrected_s0,Concat-random,true,80000,0.7767274618148804,17.658577156066894,0.01781716998666525
2lv4kupi,random_aug_corrected_s0,Concat-random,true,90000,0.7792298793792725,17.825103950500488,0.0174309522844851
2lv4kupi,random_aug_corrected_s0,Concat-random,true,100000,0.7807594776153565,18.0004674911499,0.016336423996835946
2lv4kupi,random_aug_corrected_s0,Concat-random,true,110000,0.7891909360885621,18.20576057434082,0.01520265694707632
2lv4kupi,random_aug_corrected_s0,Concat-random,true,120000,0.7880545377731323,18.13828887939453,0.015444191079586745
2lv4kupi,random_aug_corrected_s0,Concat-random,true,130000,0.7910540938377381,18.186404037475587,0.01489973282441497
2lv4kupi,random_aug_corrected_s0,Concat-random,true,140000,0.7960412263870239,18.30980110168457,0.014416248630732298
2lv4kupi,random_aug_corrected_s0,Concat-random,true,150000,0.7957087635993958,18.257987594604494,0.014625691436231136
ymeita5c,weighted_aug_corrected_s0,Concat-weighted,true,10000,0.7107548117637634,14.225537109375,0.03529703877866268
ymeita5c,weighted_aug_corrected_s0,Concat-weighted,true,20000,0.7409252166748047,15.577842903137206,0.02582392506301403
ymeita5c,weighted_aug_corrected_s0,Concat-weighted,true,30000,0.7588394045829773,16.58430709838867,0.02117048278450966
ymeita5c,weighted_aug_corrected_s0,Concat-weighted,true,40000,0.7640628695487977,17.038288497924803,0.01883095595985651
ymeita5c,weighted_aug_corrected_s0,Concat-weighted,true,50000,0.7654470324516296,17.408820343017577,0.018362207524478435
ymeita5c,weighted_aug_corrected_s0,Concat-weighted,true,60000,0.7739023208618164,17.749815940856934,0.017371358815580606
ymeita5c,weighted_aug_corrected_s0,Concat-weighted,true,70000,0.7881894826889038,18.248449516296386,0.015446747932583094
ymeita5c,weighted_aug_corrected_s0,Concat-weighted,true,80000,0.8000729441642761,18.58724365234375,0.01384370643645525
ymeita5c,weighted_aug_corrected_s0,Concat-weighted,true,90000,0.8022092580795288,18.629123878479003,0.01358410706743598
ymeita5c,weighted_aug_corrected_s0,Concat-weighted,true,100000,0.7998238325119018,18.625922203063965,0.013738275598734617
ymeita5c,weighted_aug_corrected_s0,Concat-weighted,true,110000,0.7997283220291138,18.532663917541505,0.01412764610722661
ymeita5c,weighted_aug_corrected_s0,Concat-weighted,true,125000,0.802546751499176,18.5840202331543,0.013698363211005926
ymeita5c,weighted_aug_corrected_s0,Concat-weighted,true,135000,0.8039054274559021,18.61122283935547,0.013413702975958586
ymeita5c,weighted_aug_corrected_s0,Concat-weighted,true,145000,0.8070459127426147,18.633211517333983,0.013407575711607934
ymeita5c,weighted_aug_corrected_s0,Concat-weighted,true,155000,0.8063702583312988,18.68845977783203,0.013178821932524443
ymeita5c,weighted_aug_corrected_s0,Concat-weighted,true,165000,0.810924518108368,18.89294013977051,0.012346306070685386
ymeita5c,weighted_aug_corrected_s0,Concat-weighted,true,175000,0.8115012049674988,18.827734756469727,0.012511615082621575
ymeita5c,weighted_aug_corrected_s0,Concat-weighted,true,185000,0.8141829133033752,18.96222801208496,0.012280322052538395
ymeita5c,weighted_aug_corrected_s0,Concat-weighted,true,195000,0.8151087641716004,18.963015747070312,0.01222605286166072
4c959uqa,weighted_aug_film_corrected_s0,FiLM-weighted,false,10000,0.5205660730600357,9.679921913146973,0.11986011117696763
4c959uqa,weighted_aug_film_corrected_s0,FiLM-weighted,false,20000,0.6869819521903991,12.154537391662597,0.0578068882226944
4c959uqa,weighted_aug_film_corrected_s0,FiLM-weighted,false,30000,0.6851360678672791,13.405279731750488,0.04217171967029572
4c959uqa,weighted_aug_film_corrected_s0,FiLM-weighted,false,40000,0.7216394782066345,14.837923812866212,0.03062802031636238
4c959uqa,weighted_aug_film_corrected_s0,FiLM-weighted,false,55000,0.7506505131721497,16.278576469421388,0.02237364314496517
4c959uqa,weighted_aug_film_corrected_s0,FiLM-weighted,false,65000,0.7606886982917785,17.101728630065917,0.018574542924761774
4c959uqa,weighted_aug_film_corrected_s0,FiLM-weighted,false,75000,0.7722914934158325,17.465673828125,0.016868718713521958
4c959uqa,weighted_aug_film_corrected_s0,FiLM-weighted,false,85000,0.782684600353241,17.89163818359375,0.015379120782017707
4c959uqa,weighted_aug_film_corrected_s0,FiLM-weighted,false,95000,0.7863525509834289,18.124052047729492,0.014711718633770942
4c959uqa,weighted_aug_film_corrected_s0,FiLM-weighted,false,105000,0.7877319574356079,18.152629470825197,0.01477406471967697
4c959uqa,weighted_aug_film_corrected_s0,FiLM-weighted,false,115000,0.7914647221565246,18.264719200134277,0.014150830917060375
4c959uqa,weighted_aug_film_corrected_s0,FiLM-weighted,false,125000,0.7936533093452454,18.324313926696778,0.013807514868676662
