case,ssim,psnr,mse,mae,msle,psnr_01,psnr_01_eps,psnr_eps,rmse
BraTS-GLI-00493-000,0.8366723656654358,16.893136978149414,0.007204325869679451,0.06451220065355301,0.0023535750806331635,21.42406463623047,21.4240665435791,16.69428062438965,0.08487830311059952
BraTS-GLI-00494-001,0.7972372770309448,17.793212890625,0.016621820628643036,0.09634912759065628,0.007780713960528374,17.793212890625,17.793214797973633,17.793214797973633,0.1289256364107132
BraTS-GLI-00512-000,0.8321841359138489,18.801273345947266,0.00989425741136074,0.07421396672725677,0.003540382720530033,20.046167373657227,20.046167373657227,18.801273345947266,0.0994698777794838
BraTS-GLI-00517-001,0.6423465609550476,18.827713012695312,0.013098711147904396,0.07856151461601257,0.005314226262271404,18.827713012695312,18.827714920043945,18.827714920043945,0.11444960534572601
BraTS-GLI-00540-000,0.5397171974182129,15.253891944885254,0.02982708066701889,0.11851688474416733,0.014465189538896084,15.253891944885254,15.25389289855957,15.25389289855957,0.17270518839359283
BraTS-GLI-00559-001,0.8127871751785278,18.717845916748047,0.01337862852960825,0.05637309327721596,0.006786448415368795,18.735883712768555,18.735883712768555,18.717845916748047,0.11566601693630219
BraTS-GLI-00580-000,0.9813215732574463,25.92559051513672,0.002555293031036854,0.03606725484132767,0.0011769941775128245,25.92559051513672,25.925594329833984,25.925594329833984,0.05054990574717522
BraTS-GLI-00594-000,0.6990416049957275,17.760820388793945,0.016746263951063156,0.08528966456651688,0.007518229074776173,17.760820388793945,17.760820388793945,17.760820388793945,0.1294073611497879
BraTS-GLI-00610-000,0.6352866888046265,18.8763370513916,0.012952876277267933,0.07767413556575775,0.005529559217393398,18.8763370513916,18.876338958740234,18.876338958740234,0.1138107031583786
BraTS-GLI-00642-000,0.8123461604118347,14.518961906433105,0.017854802310466766,0.09588511288166046,0.006099661346524954,17.48244857788086,17.482450485229492,14.505091667175293,0.13362185657024384
BraTS-GLI-00650-000,0.7566876411437988,18.887205123901367,0.012403887696564198,0.0739976316690445,0.005455491133034229,19.064420700073242,19.064422607421875,18.88624382019043,0.11137274652719498
BraTS-GLI-00655-001,0.8705608248710632,20.229307174682617,0.009485692717134953,0.06936804205179214,0.0037133449222892523,20.229307174682617,20.22930908203125,20.22930908203125,0.09739451855421066
BraTS-GLI-00658-000,0.9766071438789368,17.680103302001953,0.00563717121258378,0.04881567507982254,0.0017766611417755485,22.48938751220703,22.48938751220703,17.67776107788086,0.07508109509944916
BraTS-GLI-00675-000,0.6310982704162598,15.39598560333252,0.028866982087492943,0.1079050675034523,0.01097132358700037,15.39598560333252,15.39598560333252,15.39598560333252,0.16990286111831665
